method,query_idx,label_group,AP@5,n_relevant,Precision@1,Recall@1,Precision@3,Recall@3,Precision@5,Recall@5,Precision@10,Recall@10
StrongFusion_global_crop_text_light_crop_phash_strong,8460,2932987408,0.52,9,1.0,0.1111111111111111,0.6666666666666666,0.2222222222222222,0.6,0.3333333333333333,0.6,0.6666666666666666
StrongFusion_global_crop_text_light_crop_phash_strong,8461,761423199,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StrongFusion_global_crop_text_light_crop_phash_strong,8462,3229305269,1.0,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8463,3485440553,1.0,7,1.0,0.14285714285714285,1.0,0.42857142857142855,1.0,0.7142857142857143,0.7,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8464,2911614562,1.0,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8465,3565634603,0.6666666666666666,3,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.4,0.6666666666666666,0.2,0.6666666666666666
StrongFusion_global_crop_text_light_crop_phash_strong,8466,4180360159,0.4833333333333333,5,1.0,0.2,0.6666666666666666,0.4,0.6,0.6,0.4,0.8
StrongFusion_global_crop_text_light_crop_phash_strong,8467,2701291020,0.7,2,1.0,0.5,0.3333333333333333,0.5,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8468,3599057523,0.6666666666666666,3,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.4,0.6666666666666666,0.3,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8469,449938131,0.6666666666666666,3,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.4,0.6666666666666666,0.3,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8470,3946905431,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StrongFusion_global_crop_text_light_crop_phash_strong,8471,2182414287,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8472,2877270869,1.0,5,1.0,0.2,1.0,0.6,1.0,1.0,0.5,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8473,173170173,0.5,1,0.0,0.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8474,3220418210,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8475,770141240,1.0,3,1.0,0.3333333333333333,1.0,1.0,0.6,1.0,0.3,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8476,1272241865,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StrongFusion_global_crop_text_light_crop_phash_strong,8477,529354012,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8478,1660633098,0.25,1,0.0,0.0,0.0,0.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8479,2609069100,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StrongFusion_global_crop_text_light_crop_phash_strong,8480,1521191519,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StrongFusion_global_crop_text_light_crop_phash_strong,8481,2374656021,0.8666666666666667,3,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6,1.0,0.3,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8482,994676122,0.05,50,0.0,0.0,0.0,0.0,0.2,0.02,0.1,0.02
StrongFusion_global_crop_text_light_crop_phash_strong,8483,2201732085,0.8,5,1.0,0.2,1.0,0.6,0.8,0.8,0.5,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8484,87675941,0.8333333333333333,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8485,3545922522,1.0,8,1.0,0.125,1.0,0.375,1.0,0.625,0.8,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8486,371852478,1.0,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8487,1024684790,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8488,3534906127,0.3333333333333333,1,0.0,0.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8489,285631746,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8490,2081817879,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8491,313455032,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8492,3079715991,0.3333333333333333,3,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,0.3,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8493,2031817102,0.6666666666666666,3,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.4,0.6666666666666666,0.3,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8494,3853135440,0.32,14,0.0,0.0,0.3333333333333333,0.07142857142857142,0.6,0.21428571428571427,0.7,0.5
StrongFusion_global_crop_text_light_crop_phash_strong,8495,4231858695,1.0,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8496,3325519965,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8497,1733221456,1.0,45,1.0,0.022222222222222223,1.0,0.06666666666666667,1.0,0.1111111111111111,1.0,0.2222222222222222
StrongFusion_global_crop_text_light_crop_phash_strong,8498,1043565100,0.42000000000000004,8,1.0,0.125,0.3333333333333333,0.125,0.6,0.375,0.7,0.875
StrongFusion_global_crop_text_light_crop_phash_strong,8499,2604281676,0.3583333333333333,4,0.0,0.0,0.3333333333333333,0.25,0.6,0.75,0.4,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8500,2217558127,1.0,4,1.0,0.25,1.0,0.75,0.8,1.0,0.4,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8501,2096005797,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8502,475752634,1.0,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8503,2397699357,0.5,1,0.0,0.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8504,2575632685,1.0,5,1.0,0.2,1.0,0.6,1.0,1.0,0.5,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8505,696782799,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8506,436095484,0.8,6,1.0,0.16666666666666666,1.0,0.5,0.8,0.6666666666666666,0.5,0.8333333333333334
StrongFusion_global_crop_text_light_crop_phash_strong,8507,706897117,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8508,2315452163,1.0,14,1.0,0.07142857142857142,1.0,0.21428571428571427,1.0,0.35714285714285715,1.0,0.7142857142857143
StrongFusion_global_crop_text_light_crop_phash_strong,8509,3382973730,0.8333333333333333,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8510,4057565955,0.25,1,0.0,0.0,0.0,0.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8511,2851765537,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8512,415969867,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8513,1114268297,1.0,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8514,1135976474,1.0,23,1.0,0.043478260869565216,1.0,0.13043478260869565,1.0,0.21739130434782608,0.9,0.391304347826087
StrongFusion_global_crop_text_light_crop_phash_strong,8515,2146953902,0.3333333333333333,3,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,0.2,0.6666666666666666
StrongFusion_global_crop_text_light_crop_phash_strong,8516,3728839338,1.0,14,1.0,0.07142857142857142,1.0,0.21428571428571427,1.0,0.35714285714285715,0.7,0.5
StrongFusion_global_crop_text_light_crop_phash_strong,8517,179508880,1.0,6,1.0,0.16666666666666666,1.0,0.5,1.0,0.8333333333333334,0.6,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8518,3147726258,1.0,3,1.0,0.3333333333333333,1.0,1.0,0.6,1.0,0.3,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8519,2463260986,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8520,1265320427,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5
StrongFusion_global_crop_text_light_crop_phash_strong,8521,4126584016,1.0,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8522,4262657,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8523,680352664,0.75,2,1.0,0.5,0.3333333333333333,0.5,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8524,1457202921,1.0,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8525,2156328506,1.0,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8526,3421505420,1.0,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8527,731330024,1.0,34,1.0,0.029411764705882353,1.0,0.08823529411764706,1.0,0.14705882352941177,1.0,0.29411764705882354
StrongFusion_global_crop_text_light_crop_phash_strong,8528,2728669124,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8529,3010436977,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5
StrongFusion_global_crop_text_light_crop_phash_strong,8530,597742640,1.0,14,1.0,0.07142857142857142,1.0,0.21428571428571427,1.0,0.35714285714285715,1.0,0.7142857142857143
StrongFusion_global_crop_text_light_crop_phash_strong,8531,2961827586,0.9166666666666666,3,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6,1.0,0.3,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8532,2380085497,0.8,6,1.0,0.16666666666666666,1.0,0.5,0.8,0.6666666666666666,0.4,0.6666666666666666
StrongFusion_global_crop_text_light_crop_phash_strong,8533,2405654609,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8534,69531814,1.0,3,1.0,0.3333333333333333,1.0,1.0,0.6,1.0,0.3,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8535,4184214313,0.8,34,1.0,0.029411764705882353,1.0,0.08823529411764706,0.8,0.11764705882352941,0.6,0.17647058823529413
StrongFusion_global_crop_text_light_crop_phash_strong,8536,1174107761,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8537,3758723716,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8538,2378687797,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8539,2714598596,1.0,11,1.0,0.09090909090909091,1.0,0.2727272727272727,1.0,0.45454545454545453,0.9,0.8181818181818182
StrongFusion_global_crop_text_light_crop_phash_strong,8540,3439415998,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StrongFusion_global_crop_text_light_crop_phash_strong,8541,2832831692,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8542,27092795,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8543,353612559,1.0,7,1.0,0.14285714285714285,1.0,0.42857142857142855,1.0,0.7142857142857143,0.7,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8544,1591118167,1.0,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8545,352590467,1.0,4,1.0,0.25,1.0,0.75,0.8,1.0,0.4,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8546,2249608048,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8547,1393079964,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8548,607550082,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8549,1297382525,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StrongFusion_global_crop_text_light_crop_phash_strong,8550,1187474281,1.0,4,1.0,0.25,1.0,0.75,0.8,1.0,0.4,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8551,2834678679,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8552,1533571561,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8553,3974007601,1.0,6,1.0,0.16666666666666666,1.0,0.5,1.0,0.8333333333333334,0.6,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8554,2031817102,0.6388888888888888,3,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6,1.0,0.3,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8555,671470680,0.6041666666666666,4,1.0,0.25,0.6666666666666666,0.5,0.6,0.75,0.4,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8556,1918908464,0.2866666666666666,13,0.0,0.0,0.3333333333333333,0.07692307692307693,0.6,0.23076923076923078,0.4,0.3076923076923077
StrongFusion_global_crop_text_light_crop_phash_strong,8557,2594086991,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StrongFusion_global_crop_text_light_crop_phash_strong,8558,1324750935,1.0,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8559,2336088560,1.0,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8560,3198659855,1.0,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8561,1590190794,1.0,3,1.0,0.3333333333333333,1.0,1.0,0.6,1.0,0.3,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8562,1036782779,1.0,3,1.0,0.3333333333333333,1.0,1.0,0.6,1.0,0.3,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8563,1908551940,0.5,1,0.0,0.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8564,217774922,0.75,4,1.0,0.25,1.0,0.75,0.6,0.75,0.3,0.75
StrongFusion_global_crop_text_light_crop_phash_strong,8565,2142919313,0.4,9,1.0,0.1111111111111111,0.6666666666666666,0.2222222222222222,0.4,0.2222222222222222,0.5,0.5555555555555556
StrongFusion_global_crop_text_light_crop_phash_strong,8566,1782796314,0.3333333333333333,1,0.0,0.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8567,2967544189,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StrongFusion_global_crop_text_light_crop_phash_strong,8568,1900280207,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8569,4117997718,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8570,34015177,0.6875,4,1.0,0.25,0.6666666666666666,0.5,0.6,0.75,0.4,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8571,3802781707,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StrongFusion_global_crop_text_light_crop_phash_strong,8572,1237870527,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8573,508289401,0.25,1,0.0,0.0,0.0,0.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8574,2571566764,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8575,763017871,0.25,1,0.0,0.0,0.0,0.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8576,3967959081,1.0,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8577,3206118280,1.0,48,1.0,0.020833333333333332,1.0,0.0625,1.0,0.10416666666666667,1.0,0.20833333333333334
StrongFusion_global_crop_text_light_crop_phash_strong,8578,3627744656,1.0,50,1.0,0.02,1.0,0.06,1.0,0.1,1.0,0.2
StrongFusion_global_crop_text_light_crop_phash_strong,8579,4094230441,0.6041666666666666,4,1.0,0.25,0.6666666666666666,0.5,0.6,0.75,0.3,0.75
StrongFusion_global_crop_text_light_crop_phash_strong,8580,2138357912,0.3,5,1.0,0.2,0.3333333333333333,0.2,0.4,0.4,0.3,0.6
StrongFusion_global_crop_text_light_crop_phash_strong,8581,57254144,1.0,3,1.0,0.3333333333333333,1.0,1.0,0.6,1.0,0.3,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8582,3462799203,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StrongFusion_global_crop_text_light_crop_phash_strong,8583,3524864138,0.04,7,0.0,0.0,0.0,0.0,0.2,0.14285714285714285,0.6,0.8571428571428571
StrongFusion_global_crop_text_light_crop_phash_strong,8584,1395218462,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8585,4289823221,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8586,1957422453,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8587,1726654973,0.2,1,0.0,0.0,0.0,0.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8588,355267809,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8589,3863446626,0.8,5,1.0,0.2,1.0,0.6,0.8,0.8,0.5,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8590,772217144,0.71,15,1.0,0.06666666666666667,0.6666666666666666,0.13333333333333333,0.8,0.26666666666666666,0.9,0.6
StrongFusion_global_crop_text_light_crop_phash_strong,8591,111205801,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8592,1571631297,1.0,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8593,1542179482,0.71,10,1.0,0.1,0.6666666666666666,0.2,0.8,0.4,0.8,0.8
StrongFusion_global_crop_text_light_crop_phash_strong,8594,2960997579,0.6666666666666666,3,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.4,0.6666666666666666,0.2,0.6666666666666666
StrongFusion_global_crop_text_light_crop_phash_strong,8595,1308521617,1.0,3,1.0,0.3333333333333333,1.0,1.0,0.6,1.0,0.3,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8596,4159513302,0.6,5,1.0,0.2,1.0,0.6,0.6,0.6,0.3,0.6
StrongFusion_global_crop_text_light_crop_phash_strong,8597,4124353529,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8598,1355302625,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8599,61429129,1.0,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8600,337548958,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8601,2146953902,0.5555555555555555,3,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.4,0.6666666666666666,0.3,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8602,1768089225,1.0,6,1.0,0.16666666666666666,1.0,0.5,1.0,0.8333333333333334,0.6,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8603,4038613836,1.0,19,1.0,0.05263157894736842,1.0,0.15789473684210525,1.0,0.2631578947368421,1.0,0.5263157894736842
StrongFusion_global_crop_text_light_crop_phash_strong,8604,117207661,0.3333333333333333,3,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,0.2,0.6666666666666666
StrongFusion_global_crop_text_light_crop_phash_strong,8605,3079199889,0.65,4,1.0,0.25,0.6666666666666666,0.5,0.6,0.75,0.3,0.75
StrongFusion_global_crop_text_light_crop_phash_strong,8606,3410214455,0.5,2,1.0,0.5,0.3333333333333333,0.5,0.2,0.5,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8607,66247839,1.0,33,1.0,0.030303030303030304,1.0,0.09090909090909091,1.0,0.15151515151515152,1.0,0.30303030303030304
StrongFusion_global_crop_text_light_crop_phash_strong,8608,3287944109,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8609,1887108400,1.0,3,1.0,0.3333333333333333,1.0,1.0,0.6,1.0,0.3,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8610,2622838302,1.0,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8611,1334396542,1.0,5,1.0,0.2,1.0,0.6,1.0,1.0,0.5,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8612,3885886047,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8613,213095167,0.76,6,1.0,0.16666666666666666,1.0,0.5,0.8,0.6666666666666666,0.5,0.8333333333333334
StrongFusion_global_crop_text_light_crop_phash_strong,8614,690585535,0.6875,4,1.0,0.25,0.6666666666666666,0.5,0.6,0.75,0.3,0.75
StrongFusion_global_crop_text_light_crop_phash_strong,8615,2740876823,0.55,5,1.0,0.2,0.6666666666666666,0.4,0.6,0.6,0.5,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8616,1731627607,0.3333333333333333,1,0.0,0.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8617,552978251,1.0,3,1.0,0.3333333333333333,1.0,1.0,0.6,1.0,0.3,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8618,1610895932,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8619,1114941477,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8620,3913005329,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8621,2673724338,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8622,3805497590,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8623,1506454272,1.0,3,1.0,0.3333333333333333,1.0,1.0,0.6,1.0,0.3,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,8624,117919900,0.1,12,0.0,0.0,0.3333333333333333,0.08333333333333333,0.2,0.08333333333333333,0.2,0.16666666666666666
StrongFusion_global_crop_text_light_crop_phash_strong,8625,1733221456,1.0,45,1.0,0.022222222222222223,1.0,0.06666666666666667,1.0,0.1111111111111111,1.0,0.2222222222222222
StrongFusion_global_crop_text_light_crop_phash_strong,8626,2221700681,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StrongFusion_global_crop_text_light_crop_phash_strong,8627,188693842,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
